20mW_0mM_TEMPO_T1_Time_s,20mW_0mM_TEMPO_T1_Intensity,20mW_0mM_TEMPO_T2_Time_s,20mW_0mM_TEMPO_T2_Intensity,30mW_0mM_TEMPO_T1_Time_s,30mW_0mM_TEMPO_T1_Intensity,30mW_0mM_TEMPO_T2_Time_s,30mW_0mM_TEMPO_T2_Intensity,30mW_0mM_TEMPO_T3_Time_s,30mW_0mM_TEMPO_T3_Intensity,40mW_0mM_TEMPO_T1_Time_s,40mW_0mM_TEMPO_T1_Intensity,40mW_0mM_TEMPO_T2_Time_s,40mW_0mM_TEMPO_T2_Intensity,20mW_1mM_TEMPO_T1_Time_s,20mW_1mM_TEMPO_T1_Intensity,20mW_1mM_TEMPO_T2_Time_s,20mW_1mM_TEMPO_T2_Intensity,30mW_1mM_TEMPO_T1_Time_s,30mW_1mM_TEMPO_T1_Intensity,30mW_1mM_TEMPO_T2_Time_s,30mW_1mM_TEMPO_T2_Intensity,40mW_1mM_TEMPO_T1_Time_s,40mW_1mM_TEMPO_T1_Intensity,40mW_1mM_TEMPO_T2_Time_s,40mW_1mM_TEMPO_T2_Intensity,20mW_5mM_TEMPO_T1_Time_s,20mW_5mM_TEMPO_T1_Intensity,20mW_5mM_TEMPO_T2_Time_s,20mW_5mM_TEMPO_T2_Intensity,30mW_5mM_TEMPO_T1_Time_s,30mW_5mM_TEMPO_T1_Intensity,30mW_5mM_TEMPO_T2_Time_s,30mW_5mM_TEMPO_T2_Intensity,40mW_5mM_TEMPO_T2_Time_s,40mW_5mM_TEMPO_T2_Intensity
7.111,231.3508501,8.019,234.7223081,9.951,227.8505925,8.502,227.9608449,8.251,221.4652241,9.076,201.6017517,8.75,193.2457496,8.728,208.6424523,9.842,197.4327666,8.226,188.4332818,8.676,187.9902112,9.751,183.2720247,13.877,173.4626481,9.576,64.02515372,8.685,40.77417552,9.151,155.373393,8.776,135.8585802,9.501,195.1406491
7.162,231.1885626,8.045,235.1081917,10.026,227.7238537,8.526,227.6269964,8.301,221.5399279,9.126,201.496136,8.8,193.7903143,8.752,208.6342092,9.866,196.9860896,8.251,188.4044307,8.726,189.0767646,9.802,183.1865018,13.928,174.8562597,9.625,65.8451649,8.761,43.60368921,9.202,155.4656233,8.826,137.5209614,9.575,195.1427099
7.189,232.0314271,8.095,234.9835137,10.077,227.070067,8.577,227.2426584,8.351,221.4482226,9.176,201.4574961,8.85,193.2766615,8.803,208.6043277,9.917,196.0396703,8.301,187.0772798,8.751,188.8835652,9.852,184.6512107,14.027,172.9237506,9.678,68.05086641,8.812,45.67859139,9.251,161.3292342,8.926,142.6959195,9.6,195.2328697
7.213,231.4554353,8.121,234.6321484,10.126,227.1458011,8.602,227.7006698,8.427,221.2323545,9.226,201.6321484,8.9,193.4188563,8.829,209.2509016,9.993,196.3673364,8.351,187.5151984,8.826,188.7032457,9.902,181.4580113,14.077,173.3446677,9.727,69.54835103,8.863,47.89547233,9.301,164.1145892,9.401,162.3801006,9.651,198.4461618
7.264,231.9860896,8.171,234.8304997,10.176,226.511592,8.652,227.6476043,8.501,221.5069552,9.251,201.4827409,8.925,192.6687275,8.879,210.3760948,10.044,196.2555384,8.401,188.3163318,8.876,189.0159711,9.976,183.7753735,14.127,174.4997424,9.804,72.61934041,8.915,49.84684181,9.376,169.6517608,9.651,171.8882057,9.676,184.7666151
7.291,231.9809377,8.197,235.1380732,10.201,227.6419371,8.702,227.6439979,8.576,221.436373,9.301,201.2153529,8.975,193.8665636,8.955,209.5605358,10.119,196.0540958,8.476,187.2617208,8.901,189.3513653,10.002,184.1643483,14.202,174.2998454,9.854,74.10620458,8.939,50.95528228,9.426,170.1587479,9.901,177.4421465,9.727,191.3884596
7.34,232.0798557,8.247,235.1916538,10.252,226.8119526,8.752,227.6022669,8.601,221.1679547,9.326,201.0072128,9.025,192.8851108,9.005,209.4322514,10.17,196.4317362,8.501,187.4775889,8.951,188.3080886,10.051,183.3776404,14.277,174.0443071,9.88,74.89435439,9.016,54.05086641,9.476,173.0447177,9.952,178.4980436,9.775,199.3678516
7.391,232.2287481,8.273,234.9891808,10.301,227.1942298,8.801,227.3601236,8.652,221.4734673,9.401,200.7408552,9.05,193.2941783,9.032,209.7805255,10.221,196.685729,8.551,188.3379701,9.026,188.3338485,10.103,184.0432767,14.652,0.104070067,9.956,77.67020682,9.04,54.99441029,9.526,174.5528228,10.001,179.7506987,9.826,195.9046883
7.416,232.5182895,8.324,234.8021638,10.326,226.9340546,8.877,227.5862957,8.702,220.7660999,9.452,200.8825348,9.1,192.9082947,9.081,209.553323,10.297,196.2344152,8.576,186.0484286,9.076,189.0901597,10.151,180.8526533,14.827,0.092735703,9.982,78.65343767,9.091,56.95360537,9.576,175.3683622,10.052,181.5148127,9.875,196.0577022
7.442,231.7691911,8.374,235.4106131,10.402,227.327151,8.901,226.8768676,8.726,220.9680577,9.476,200.3874292,9.15,192.6785162,9.106,210.5260175,10.347,196.6306028,8.602,188.3137558,9.126,189.8371973,10.176,183.5033488,15.027,0.107161257,10.032,80.60424818,9.144,58.63275573,9.626,177.0676356,10.101,181.5192845,9.926,194.8691396
7.492,232.5935085,8.425,235.5615662,10.451,226.6872746,8.952,226.9716641,8.776,221.0844925,9.526,200.7511592,9.176,193.5342607,9.157,210.0257599,10.397,195.561051,8.651,187.563627,9.176,188.2952087,10.227,182.6027821,15.103,0.095311695,10.109,83.57350475,9.168,60.52040246,9.701,179.9686976,10.152,182.4980436,10.002,196.6331788
7.519,232.5358063,8.476,235.1025245,10.501,226.7805255,9.001,227.0942813,8.826,221.0226687,9.551,200.6455435,9.25,193.0314271,9.208,210.2174137,10.423,197.1937146,8.676,187.5126224,9.227,188.7990726,10.302,182.8681092,15.152,0.105100464,10.159,85.36500838,9.219,62.0117384,9.726,180.3247624,10.201,183.8949134,10.051,196.5960845
7.544,232.7279753,8.552,235.3256054,10.551,226.4976816,9.026,226.8789284,8.852,221.2792375,9.601,200.0484286,9.3,192.4064915,9.233,210.5033488,10.475,196.8876868,8.726,186.7908295,9.276,188.1813498,10.376,182.6228748,15.252,0.092220505,10.211,87.42705422,9.269,64.26551146,9.802,181.0318614,10.251,185.3113471,10.075,195.052035
7.594,232.989696,8.603,235.6079341,10.601,226.6373004,9.076,226.8871716,8.901,220.9629057,9.726,200.0540958,9.35,192.9969088,9.283,211.0211231,10.499,196.2174137,8.751,185.7197321,9.326,189.0108192,10.428,182.1452859,15.327,0.101494075,10.26,89.38010061,9.295,64.83398547,9.877,183.3158189,10.301,185.3856903,10.126,195.0314271
7.646,232.5383823,8.654,235.1313756,10.626,226.0267903,9.126,226.9629057,8.927,221.1638331,9.776,200.062339,9.4,192.0036064,9.335,210.3554869,10.549,196.7197321,8.801,188.2658423,9.376,187.1653787,10.476,183.124678,15.403,0.114889232,10.312,91.35941867,9.347,66.47344885,9.902,183.0575741,10.376,186.3504751,10.176,196.8825348
7.695,233.111798,8.73,235.5193199,10.651,226.1777434,9.178,226.9680577,9.001,220.9474498,9.801,199.9855744,9.425,192.5528078,9.359,212.1174652,10.625,196.7970118,8.826,190.5316847,9.451,187.9489954,10.502,183.321999,15.452,0.085522926,10.362,93.15651202,9.396,69.05589715,9.951,183.3627725,10.401,186.1648966,10.225,196.3580629
7.721,233.0401855,8.781,235.2725399,10.701,226.2823287,9.201,226.9752705,9.101,220.6161772,9.852,200.3441525,9.476,192.2143225,9.385,209.937661,10.676,197.4889232,8.901,188.9031427,9.526,188.2797527,10.577,181.6280268,15.503,0.10303967,10.414,95.61319173,9.448,70.59306875,10.026,185.7098938,10.452,187.2006708,10.251,195.6991242
7.772,233.5327151,8.807,235.4693457,10.751,226.7990726,9.251,226.5574446,9.152,220.2040185,9.901,200.2926327,9.5,192.0273055,9.461,210.7516744,10.728,194.2529624,8.976,189.361154,9.576,189.1236476,10.627,183.2931479,15.552,0.095826893,10.464,97.2783678,9.498,72.75237563,10.076,185.5863611,10.652,190.5969816,10.302,196.8320453
7.822,233.137558,8.857,235.3884596,10.777,226.2967543,9.277,226.6053581,9.201,220.4945904,9.926,199.9840289,9.6,191.9381762,9.537,210.924781,10.777,196.8897476,9.026,186.3395157,9.601,188.0566718,10.676,177.5466255,15.627,0.09685729,10.514,99.38401342,9.549,74.51593069,10.101,186.5204025,10.701,190.5477921,10.351,197.0530654
7.848,232.9938176,8.908,235.1931994,10.827,226.5821741,9.351,226.3127254,9.251,220.371458,9.976,199.9057187,9.65,192.2029882,9.562,211.0370943,10.853,198.181865,9.101,187.7697063,9.676,187.072643,10.727,181.2586296,15.704,0.085007728,10.54,101.0027949,9.575,75.45220794,10.177,188.3493572,10.752,191.589156,10.402,195.6774858
7.924,233.2679031,8.933,235.4296754,10.851,226.6141164,9.401,226.4070067,9.301,219.9031427,10.001,199.7336425,9.826,191.8809892,9.613,211.3920659,10.955,197.5347759,9.151,185.4379186,9.726,188.5198351,10.776,182.7964967,15.752,0.08758372,10.591,103.0162102,9.625,77.06931247,10.226,188.3119061,10.801,192.5651202,10.451,195.7645544
8,233.5656878,8.985,235.2699639,10.901,225.9989696,9.427,226.503864,9.351,220.5425039,10.026,199.7841319,9.9,191.953117,9.638,211.6877898,10.979,196.5363215,9.202,188.1983514,9.801,188.9201443,10.802,183.0061824,15.804,0.093250902,10.641,105.0553382,9.675,79.48127446,10.251,190.4840693,10.852,188.3817775,10.476,197.4204019
8.052,233.3178774,9.009,234.8608964,10.927,226.4034003,9.478,226.6017517,9.401,220.6398764,10.076,199.5790829,9.975,191.2184441,9.688,211.6063885,11.03,196.6944874,9.251,186.992272,9.852,188.7769191,10.852,181.4121587,15.827,0.092735703,10.719,107.8446059,9.726,81.3940749,10.326,189.7803242,10.876,192.3359419,10.526,197.1782586
8.076,233.4631633,9.06,235.194745,10.978,226.0139104,9.527,226.7460072,9.452,219.8335909,10.126,199.3106646,10.026,191.5352911,9.714,211.3647604,11.08,197.075219,9.276,186.9778465,9.926,189.4863472,10.902,182.5847501,15.878,0.092735703,10.769,109.4276132,9.752,82.42817216,10.377,192.7534936,10.926,192.8418111,10.551,195.4894384
8.128,233.7697063,9.085,234.8469861,11.026,225.8531685,9.552,226.0855229,9.501,219.8912931,10.177,199.4574961,10.226,190.9706337,9.764,211.5821741,11.131,196.2627512,9.326,188.0896445,10.001,188.7727975,10.977,182.7867079,15.904,0.098918083,10.845,112.724986,9.803,84.08160984,10.426,190.9765232,10.976,191.5589715,10.601,195.8588357
8.154,233.5899021,9.111,235.4296754,11.077,225.7331273,9.626,226.4152499,9.526,220.4368882,10.226,199.2071097,10.3,191.1226172,9.789,212.0633694,11.182,196.5193199,9.376,188.0113344,10.027,188.6269964,11.027,181.2462648,15.927,0.086038125,10.87,114.0329793,9.853,86.73225266,10.477,192.7501397,11.001,192.8725545,10.651,197.6084493
8.203,233.4533745,9.162,235.1293148,11.127,226.1190108,9.652,225.7104585,9.576,220.1952602,10.276,199.2266873,10.326,190.696033,9.841,211.9103555,11.207,197.3503349,9.426,186.6197836,10.101,187.7944359,11.076,182.0736734,15.979,0.092220505,10.921,115.5366126,9.904,88.3862493,10.526,191.8160984,11.052,194.5170486,10.676,194.0875837
8.229,233.7861927,9.238,234.9206595,11.177,225.6893354,9.702,225.9773313,9.626,220.1957754,10.326,199.3209686,10.375,190.7604328,9.865,213.6486347,11.258,197.2313241,9.503,188.6476043,10.151,188.6393612,11.128,182.0978877,16.027,0.089129315,10.997,118.2800447,9.955,90.71883734,10.602,193.4617105,11.101,192.9519285,10.726,198.7501288
8.28,233.0829469,9.289,235.140134,11.226,226.077795,9.727,226.6269964,9.676,219.8979907,10.402,199.0896445,10.426,190.2941783,9.891,214.1669243,11.283,198.2045337,9.551,186.9742401,10.201,188.8876868,11.176,182.1962906,16.104,0.100463679,11.048,120.5382895,10.006,92.87926216,10.676,196.5081051,11.151,195.2873113,10.751,197.0803709
8.305,233.6821226,9.339,234.8820196,11.277,225.2431736,9.777,225.8387429,9.751,219.5461103,10.426,199.2673879,10.475,190.3874292,9.943,211.0082432,11.335,197.2313241,9.602,187.2261721,10.226,187.6785162,11.203,180.5651726,16.152,0.120556414,11.099,121.8306316,10.056,95.01676914,10.726,194.3577418,11.176,195.1145892,10.802,193.8346213
8.357,233.6110252,9.39,235.3781556,11.326,225.9958784,9.827,226.2462648,9.802,219.6604843,10.476,198.4971664,10.525,190.5651726,9.967,211.9613601,11.409,196.2426584,9.651,188.0365791,10.276,187.5667182,11.276,182.2885111,16.227,0.089644513,11.15,123.8798211,10.083,95.70653997,10.751,194.1788709,11.226,198.2476244,10.826,197.0164863
8.381,233.6300876,9.467,235.0340031,11.351,225.5790829,9.877,225.698609,9.828,219.8789284,10.551,198.3477589,10.55,190.0005152,10.018,211.3786708,11.436,197.1488923,9.676,188.1025245,10.326,188.5790829,11.302,181.6254508,16.252,0.090159711,11.175,124.4751258,10.133,98.41475685,10.802,195.7674679,11.276,192.6517608,10.876,195.7784647
8.432,233.7197321,9.544,234.8109222,11.402,225.5445647,9.926,225.8062854,9.876,219.7295209,10.651,198.8449253,10.6,189.8248326,10.068,211.9515714,11.485,197.5126224,9.776,186.922205,10.351,188.5100464,11.352,183.2936631,16.302,0.100978877,11.226,127.0598099,10.185,100.1537172,10.851,197.9564002,11.301,196.2845165,10.926,196.3601236
8.483,233.5059248,9.568,235.2071097,11.451,225.254508,9.952,225.9665121,9.927,219.633694,10.676,197.9639361,10.625,190.3132406,10.094,211.6568779,11.537,196.6903658,9.802,187.750644,10.427,187.6110252,11.403,178.7640392,16.327,0.097887687,11.302,128.941308,10.234,102.4656233,10.901,196.4963667,11.377,198.078815,10.976,193.119526
8.56,233.6254508,9.619,234.7573416,11.502,225.3493045,10.002,225.5280783,10.001,219.3075734,10.726,198.6084493,10.7,190.1756826,10.145,212.2560536,11.586,197.1674395,9.851,188.015456,10.476,188.558475,11.452,178.8279238,16.377,0.097372488,11.353,130.9390721,10.286,104.6959195,10.951,197.4443823,11.426,196.156512,11.001,196.9335394
8.584,233.9618753,9.67,235.1725914,11.551,225.4142195,10.052,225.25966,10.052,219.5337455,10.751,198.3333333,10.726,190.1540443,10.169,211.7217929,11.662,196.75322,9.901,188.3704276,10.526,187.5409583,11.528,180.5785677,16.402,0.089129315,11.404,132.1676914,10.336,106.960313,11.002,196.901621,11.452,197.1084405,11.051,200.3441525
8.635,233.7717671,9.721,234.7176713,11.576,225.124678,10.103,225.7187017,10.101,219.0736734,10.802,198.3776404,10.775,189.7542504,10.22,211.5002576,11.865,196.1087069,9.926,187.6409067,10.576,187.4497682,11.576,181.2782071,16.452,0.092735703,11.454,133.7814421,10.361,106.4952487,11.051,197.0620458,11.501,196.1839016,11.076,196.4348274
8.661,233.7192169,9.771,235.0231839,11.626,225.4703761,10.152,225.5208655,10.152,219.4162803,10.826,197.9103555,10.8,189.8413189,10.27,211.1890778,12.22,197.8912931,9.952,187.4374034,10.626,188.7125193,11.628,181.5832045,16.502,0.093250902,11.48,134.9686976,10.413,109.7506987,11.077,198.6595864,11.553,197.8535495,11.126,197.5121072
8.711,234.0113344,9.822,234.9356002,11.651,224.9469346,10.177,225.6774858,10.202,219.5641422,10.876,198.114374,10.85,190.052035,10.296,212.9526018,12.346,196.132406,10.026,187.6496651,10.676,188.2096857,11.702,178.5723854,16.552,0.089644513,11.53,136.294578,10.438,110.9429849,11.126,198.2453885,11.576,195.9340414,11.151,196.877898
8.738,233.9551777,9.873,234.9567233,11.702,224.8583205,10.227,224.8042246,10.226,219.0880989,10.926,197.8902628,10.876,189.7645544,10.346,213.6110252,12.397,196.2926327,10.076,186.8098918,10.726,188.0880989,11.752,178.3333333,16.602,0.085007728,11.582,138.6260481,10.488,113.5338178,11.177,198.155953,11.626,197.4482951,11.201,195.8809892
8.762,233.8933539,9.924,235.1231324,11.752,224.9742401,10.252,224.8408037,10.277,219.4420402,10.951,198.2539928,10.95,189.7125193,10.371,212.0314271,12.447,196.4652241,10.126,187.6604843,10.776,187.9582689,11.802,182.7573416,16.652,0.094281298,11.657,140.5522638,10.539,114.5818893,11.226,198.5366126,11.701,197.373393,11.226,195.4853168
8.813,234.239052,9.976,234.7856775,11.801,224.8274086,10.302,224.7836167,10.352,219.2560536,11.001,197.75322,10.976,189.3266358,10.422,207.8758372,12.497,195.9824833,10.176,187.1076765,10.826,188.3328181,11.827,179.6646059,16.702,0.093250902,11.709,142.1442146,10.59,117.0340973,11.301,199.882616,11.752,198.784796,11.276,197.3982483
8.839,233.5656878,10.102,234.6975786,11.827,224.8938691,10.353,225.0221535,10.402,219.2060793,11.052,197.8475013,11,189.5471406,10.473,212.1988666,12.548,197.0803709,10.226,187.5878413,10.851,187.4054611,11.902,180.8608964,16.777,0.079855744,11.759,144.2431526,10.615,117.9921744,11.351,199.8988262,11.801,197.8446059,11.326,195.9015971
8.864,233.8552293,10.179,234.5703246,11.877,224.4142195,10.402,225.2400824,10.452,218.5940237,11.101,197.4461618,11.05,189.3967027,10.523,211.9670273,12.599,196.8186502,10.276,187.3137558,10.901,187.7424008,11.952,179.4198867,16.803,0.108191654,11.785,144.8121856,10.666,119.6987144,11.401,200.3012856,11.877,199.2319732,11.377,195.5868109
8.915,233.8325605,10.254,234.7037609,11.926,224.7923751,10.426,225.1231324,10.501,218.3833076,11.127,197.7053065,11.1,188.950541,10.55,211.8114374,12.649,198.3003606,10.326,189.4348274,10.926,187.4724369,12.002,180.8603812,16.877,0.107676455,11.835,146.6171045,10.691,120.4052543,11.426,200.5131358,11.926,199.2828396,11.402,196.9778465
8.94,233.5455951,10.305,234.6342092,11.976,224.6089645,10.452,224.9783617,10.552,218.935085,11.176,197.4106131,11.125,189.3797012,10.575,211.9526018,12.726,197.6749098,10.351,188.8505925,10.976,184.867594,12.052,180.6331788,17.052,0.103554869,11.886,148.0888765,10.743,122.6998323,11.477,200.3057574,11.952,198.7031861,11.501,195.5471406
9.016,234.0309119,10.33,234.4482226,12.001,224.7202473,10.503,225.0242143,10.601,218.5667182,11.251,197.4827409,11.177,189.1638331,10.599,211.8876868,12.751,198.2663575,10.403,186.3281813,11.001,188.2411128,12.077,180.2797527,,,11.937,150.4376747,10.793,123.5740637,11.526,201.1252096,12.051,199.8557854,11.552,196.7547656
9.067,234.1674395,10.357,234.9232354,12.076,224.5832045,10.527,224.7145801,10.701,218.6378156,11.276,197.3343637,11.2,189.3493045,10.65,212.6692427,12.801,195.5497166,10.452,186.8784132,11.051,186.6872746,12.127,178.7985574,,,11.988,153.2873113,10.845,126.4471772,11.601,199.5064282,12.101,199.8613751,11.601,196.9675425
9.143,233.9489954,10.432,234.3657908,12.102,224.8985059,10.602,224.9216899,10.727,218.3281813,11.302,197.4920144,11.25,189.140134,10.726,212.3183926,12.827,196.0139104,10.502,189.693457,11.101,187.4229778,12.177,180.202473,,,12.015,153.8569033,10.869,127.3951928,11.626,201.3588597,12.152,199.1844606,11.652,195.5682638
9.168,233.8634724,10.457,234.4317362,12.127,223.8330757,10.627,224.7588872,10.777,218.2086553,11.351,197.2297785,11.3,189.1524987,10.776,211.7789799,12.877,195.984544,10.526,186.4507986,11.151,186.4430706,12.228,180.6455435,,,12.064,154.2576859,10.92,128.7998882,11.678,201.0122974,12.176,199.1749581,11.701,195.0381247
9.219,233.8526533,10.508,234.3451829,12.177,224.3044822,10.676,224.5595054,10.827,218.1834106,11.376,196.8809892,11.325,188.7573416,10.828,212.2828439,12.927,195.6759402,10.576,187.1617723,11.201,186.9263266,12.277,178.7568264,,,12.116,156.7216322,10.971,131.0290665,11.727,200.7177194,12.226,200.3851314,11.776,196.7516744
9.245,234.311695,10.559,234.0798557,12.227,223.9850592,10.702,224.3482741,10.952,218.0602782,11.451,197.0180319,11.35,188.3915507,10.878,212.1360124,12.953,196.3652756,10.627,186.9737249,11.227,187.0530654,12.328,180.1926842,,,12.165,157.8747904,11.048,133.4566797,11.778,201.9189491,12.276,199.5382895,11.826,196.9412674
9.295,233.625966,10.609,234.0566718,12.252,223.8114374,10.752,224.2653272,11.027,217.4080371,11.502,197.1081917,11.4,189.0731582,10.929,212.550747,12.978,195.6496651,10.677,186.0170015,11.301,188.2503864,12.377,179.9129315,,,12.217,160.2084964,11.098,134.9698155,11.826,203.843488,12.301,201.7579653,11.952,196.7382792
9.321,233.5342607,10.661,234.057187,12.326,223.3606388,10.802,224.0453375,11.076,217.7959815,11.576,196.548171,11.451,188.244204,10.979,211.1952602,13.029,195.2272025,10.726,187.1344668,11.327,187.6450283,12.452,178.8068006,,,12.267,161.9368362,11.15,136.6249301,11.877,198.8585802,12.376,200.1598658,12.026,198.7980422
9.372,233.7794951,10.711,234.4322514,12.376,224.1715611,10.853,224.298815,11.127,217.7867079,11.626,197.067491,11.5,188.7769191,11.029,212.0453375,13.079,196.5996909,10.776,186.7624936,11.376,186.3173622,12.502,179.8758372,,,12.319,163.9832309,11.2,139.0491895,11.951,203.5399665,12.451,200.8937954,12.101,193.6506955
9.397,233.2699639,10.763,234.0159711,12.426,223.3657908,10.877,224.1112828,11.152,217.7691911,11.651,196.2534776,11.575,188.8825348,11.055,211.6846986,13.105,196.2163833,10.826,185.693457,11.426,187.4028851,12.552,180.1133436,,,12.368,164.8216881,11.225,140.0961431,12.001,202.823365,12.501,200.510341,12.152,197.9108707
9.423,233.8686244,10.787,234.0056672,12.452,224.241628,10.953,223.7176713,11.202,217.4023699,11.702,197.2328697,11.651,188.2957239,11.08,211.6099948,13.13,195.9979392,10.852,186.1159196,11.477,186.1478619,12.627,178.2967543,,,12.419,166.2906652,11.277,142.2588038,12.026,197.8792622,12.552,199.7506987,12.252,193.9701185
9.475,233.6239052,10.838,233.5899021,12.502,223.4126739,10.977,223.8521381,11.227,217.550747,11.726,196.7970118,11.75,188.1561051,11.105,212.1051005,13.18,197.1416795,10.901,186.3281813,11.526,187.5321999,12.677,179.064915,,,12.446,167.528787,11.326,144.5338178,12.076,203.7411962,12.626,200.3672443,12.576,195.8588357
9.524,233.6125708,10.864,233.9263266,12.552,223.8304997,11.027,223.8330757,11.277,216.8670788,11.776,196.5244719,11.825,187.5754766,11.156,212.9206595,13.207,195.111798,10.951,186.6244204,11.576,187.4693457,12.752,179.8356517,,,12.496,169.5394075,11.379,145.4209055,12.126,202.1934041,12.677,200.5790945,12.627,195.7774343
9.549,233.4796497,10.914,233.8449253,12.602,223.2138073,11.052,223.379186,11.352,217.0190623,11.801,196.620814,11.85,187.8124678,11.207,212.0417311,13.256,195.384338,11.027,185.5492014,11.626,186.2102009,12.802,178.685729,,,12.548,170.8060369,11.428,148.9424259,12.176,203.9139184,12.752,203.1883734,12.701,195.4966512
9.6,233.4837713,10.965,233.3292117,12.627,223.5981453,11.127,223.50644,11.377,217.5497166,11.826,196.6733642,11.875,188.4538897,11.232,212.0757342,13.357,196.2735703,11.051,186.4811953,11.677,186.0005152,12.852,179.0932509,,,12.597,172.3840134,11.454,148.7126887,12.226,203.7752935,12.777,199.9580771,12.752,194.2653272
9.627,233.4848016,11.092,233.4121587,12.676,223.5595054,11.177,223.7496136,11.427,217.4945904,11.876,196.4976816,11.925,187.5842349,11.282,213.0927357,13.383,195.1458011,11.101,186.4894384,11.701,186.3261206,12.902,178.4744977,,,12.675,174.5220794,11.504,151.294019,12.276,203.0961431,12.826,201.70654,12.801,194.2055641
9.676,233.6166924,11.194,233.5553838,12.703,223.3585781,11.252,223.4028851,11.452,216.7650696,11.926,196.6038125,11.95,187.9608449,11.333,212.2272025,13.433,194.8521381,11.151,185.3601236,11.751,187.2854199,12.952,180.3961875,,,12.724,177.5785355,11.556,152.8926775,12.326,203.1676914,12.852,200.7993292,12.827,195.5105616
9.753,233.563627,11.245,233.1916538,12.752,223.6424523,11.302,223.3735188,11.502,217.306543,12.001,196.4791345,11.977,188.2879959,11.359,213.361154,13.459,195.6620299,11.177,185.3802164,11.801,186.805255,13.002,177.690881,,,12.776,177.9262158,11.606,153.8317496,12.351,204.2889883,12.901,201.0553382,12.876,195.573931
9.778,233.4631633,11.295,233.4307058,12.803,223.5543534,11.352,223.7130345,11.552,217.0412159,12.052,195.688305,12.05,188.0592478,11.409,212.6058733,13.51,195.1385884,11.226,185.9422978,11.851,186.0072128,13.053,178.2575992,,,12.8,178.9659027,11.683,157.9686976,12.401,204.0564561,12.977,201.412521,12.927,193.940237
9.829,233.8933539,11.346,233.6166924,12.852,223.6929418,11.402,223.0865533,11.602,216.9886656,12.076,196.3338485,12.1,186.9252962,11.435,213.4204019,13.535,194.5759918,11.276,186.550747,11.901,186.8294693,13.127,176.6867594,,,12.853,179.7920626,11.708,158.5992174,12.451,202.9776411,13.051,199.9100056,12.976,195.262236
9.88,233.184441,11.397,233.88305,12.902,223.3317877,11.427,223.1020093,11.652,217.0381247,12.126,195.7382792,12.15,187.8634724,11.485,213.0839773,13.585,195.327151,11.326,184.6867594,11.951,185.8449253,13.227,177.4018547,,,12.927,182.1989939,11.733,159.8412521,12.477,203.5153717,13.102,200.4164338,13.027,195.4008243
9.906,233.503864,11.422,233.5904173,12.951,223.002576,11.502,223.0345183,11.702,216.6228748,12.176,196.0195775,12.175,187.2612056,11.535,212.8268934,13.61,195.2199897,11.377,186.2916023,11.976,185.7964967,13.327,178.4162803,,,13.003,183.6757965,11.785,160.451649,12.551,204.8160984,13.153,200.9675797,13.076,193.7444616
9.93,233.558475,11.474,233.0932509,12.977,223.1123132,11.552,223.122102,11.753,217.134982,12.201,196.1396188,12.225,187.3307573,11.562,211.8196806,13.636,193.4028851,11.401,185.0788253,12.051,183.9850592,13.378,177.0896445,,,13.054,185.7305757,11.81,161.3051984,12.626,204.0145333,13.176,201.6154276,13.101,194.005152
9.981,233.4070067,11.525,233.428645,13.027,222.3596084,11.602,222.7315817,11.777,216.5146832,12.251,195.8562597,12.25,187.7017002,11.587,212.1483771,13.687,194.992272,11.476,185.0355487,12.076,186.6409067,13.427,178.5203503,,,13.105,186.9698155,11.86,162.7965344,12.651,203.6970375,13.227,200.2621576,13.152,195.1880474
10.032,233.2117465,11.575,233.1190108,13.077,223.1901082,11.627,223.2349304,11.827,216.3101494,12.326,195.3797012,12.3,186.9819681,11.637,212.1463163,13.712,194.3565173,11.527,184.872746,12.126,186.9278722,13.453,178.6213292,,,13.156,188.8496367,11.987,167.0156512,12.701,204.2984908,13.301,201.9133594,13.176,195.244204
10.083,233.2411128,11.601,233.2555384,13.127,223.0556414,11.677,222.2957239,11.878,216.6393612,12.351,195.8505925,12.325,187.2514168,11.687,211.680577,13.763,196.1226172,11.576,185.2771767,12.178,185.3544565,13.577,178.1808346,,,13.207,189.6897708,12.063,169.7132476,12.751,203.8787032,13.352,201.5382895,13.226,194.0005152
10.109,233.179289,11.651,232.8361669,13.177,222.7578568,11.702,222.7331273,11.977,216.1628027,12.376,195.6888202,12.376,187.2792375,11.738,212.0587326,13.838,194.6115404,11.602,185.2890263,12.226,186.3462133,13.653,178.0551262,,,13.258,190.3409726,12.115,172.979877,12.801,203.6623812,13.402,200.4466182,13.327,194.3683668
10.159,232.797527,11.676,233.1628027,13.252,223.1710459,11.777,222.566203,12.052,216.3436373,12.427,195.5059248,12.4,186.8428645,11.789,212.7367336,13.889,195.4131891,11.651,188.1391036,12.251,185.6697579,13.702,176.8634724,,,13.283,191.861934,12.19,173.155953,12.851,205.275014,13.451,201.3219676,13.401,196.1303452
10.235,233.2246265,11.728,232.5682638,13.276,222.6161772,11.827,222.5172591,12.127,216.3601236,12.476,195.6192684,12.45,187.002576,11.839,211.9175683,13.914,194.6666667,11.676,187.8413189,12.277,185.25966,13.754,178.0535806,,,13.335,192.7031861,12.241,175.7328116,12.901,205.607602,13.502,201.372834,13.476,191.5048944
